id,url,index,confidence,xmin,ymin,xmax,ymax,w,h,ponies,artists
1707099.png,https://derpicdn.net/img/view/2018/4/14/1707099.png,1,0.9882458448410034,0,1022,635,1696,635,674,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,zefirka
1707099.png,https://derpicdn.net/img/view/2018/4/14/1707099.png,2,0.9790585041046144,83,35,645,597,562,562,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,zefirka
1707099.png,https://derpicdn.net/img/view/2018/4/14/1707099.png,3,0.9573285579681396,569,0,1367,769,798,769,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,zefirka
1708688.png,https://derpicdn.net/img/view/2018/4/15/1708688.png,0,0.9638461470603944,901,0,1445,454,544,454,applejack|twilight sparkle,prismspark|foreman
1710113.png,https://derpicdn.net/img/view/2018/4/17/1710113.png,0,0.9794418215751648,2209,749,2855,1395,646,646,applejack|twilight sparkle,theprince
1711466.png,https://derpicdn.net/img/view/2018/4/19/1711466.png,0,0.9414687752723694,95,604,927,1436,832,832,princess cadance|princess celestia|princess luna|twilight sparkle,uunicornicc
1712412.png,https://derpicdn.net/img/view/2018/4/20/1712412.png,0,0.9565046429634094,693,45,871,223,178,178,applejack|fluttershy|pinkie pie|rainbow dash|spike|twilight sparkle,
1712996.png,https://derpicdn.net/img/view/2018/4/20/1712996.png,0,0.9993484616279602,822,712,1552,1442,730,730,princess celestia|twilight sparkle,saturdaymorningproj
1714760.png,https://derpicdn.net/img/view/2018/4/22/1714760.png,0,0.9983571171760559,0,208,360,570,360,362,fluttershy|pinkie pie|twilight sparkle,lazynore
1715834.png,https://derpicdn.net/img/view/2018/4/24/1715834.png,0,0.9812337160110474,2,231,302,531,300,300,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|starlight glimmer|sunset shimmer|trixie|twilight sparkle,zekrom-9|theshadowstone
1715834.png,https://derpicdn.net/img/view/2018/4/24/1715834.png,1,0.9738296866416932,970,0,1328,303,358,303,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|starlight glimmer|sunset shimmer|trixie|twilight sparkle,zekrom-9|theshadowstone
1718128.png,https://derpicdn.net/img/view/2018/4/27/1718128.png,0,0.9810000061988832,458,509,688,739,230,230,applejack|fluttershy|pinkie pie|rainbow dash|rarity|twilight sparkle,coinpo|mimicpony|idrawwhatiwant|kidkaizer|rhorse|sawhorse
171839.jpg,https://derpicdn.net/img/view/2012/12/3/171839.jpg,0,0.9531127214431764,831,40,1024,294,193,254,apple bloom|applejack|cutie mark crusaders|fluttershy|mane six|pinkie pie|rainbow dash|rarity|sweetie belle|twilight sparkle,ajin|miu|leche
171839.jpg,https://derpicdn.net/img/view/2012/12/3/171839.jpg,1,0.9283390641212464,10,488,214,692,204,204,apple bloom|applejack|cutie mark crusaders|fluttershy|mane six|pinkie pie|rainbow dash|rarity|sweetie belle|twilight sparkle,ajin|miu|leche
1719801.png,https://derpicdn.net/img/view/2018/4/29/1719801.png,0,0.9185751676559448,489,155,653,319,164,164,applejack|fluttershy|rainbow dash|rarity|spike|starlight glimmer|trixie|twilight sparkle,
1720337.png,https://derpicdn.net/img/view/2018/4/29/1720337.png,0,0.9987779259681702,121,2441,845,3165,724,724,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,roscoethepotatoman
1720337.png,https://derpicdn.net/img/view/2018/4/29/1720337.png,1,0.9962288141250608,125,3,827,705,702,702,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,roscoethepotatoman
1720337.png,https://derpicdn.net/img/view/2018/4/29/1720337.png,2,0.9941251873970032,2155,1307,2831,1983,676,676,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,roscoethepotatoman
1720621.png,https://derpicdn.net/img/view/2018/4/30/1720621.png,0,0.9760709404945374,529,154,933,558,404,404,starlight glimmer|twilight sparkle,zouyugi
1726974.png,https://derpicdn.net/img/view/2018/5/7/1726974.png,0,0.9864481091499328,29,881,433,1285,404,404,princess cadance|princess celestia|princess luna|twilight sparkle,thesmall-artist
1726974.png,https://derpicdn.net/img/view/2018/5/7/1726974.png,2,0.9617308974266052,1548,593,2030,1075,482,482,princess cadance|princess celestia|princess luna|twilight sparkle,thesmall-artist
1740077.png,https://derpicdn.net/img/view/2018/5/24/1740077.png,0,0.9327647686004642,17,0,427,399,410,399,spike|twilight sparkle,
1742034.png,https://derpicdn.net/img/view/2018/5/26/1742034.png,0,0.9949542284011841,2709,2832,3569,3692,860,860,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,harmony134
1742034.png,https://derpicdn.net/img/view/2018/5/26/1742034.png,1,0.985692024230957,1949,2127,2755,2933,806,806,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,harmony134
1744258.png,https://derpicdn.net/img/view/2018/5/29/1744258.png,0,0.9074074625968932,544,339,962,757,418,418,spike|twilight sparkle,castaspellliana
1748350.png,https://derpicdn.net/img/view/2018/6/3/1748350.png,0,0.96010160446167,289,787,835,1333,546,546,starlight glimmer|twilight sparkle,
1748350.png,https://derpicdn.net/img/view/2018/6/3/1748350.png,1,0.940244436264038,479,130,735,386,256,256,starlight glimmer|twilight sparkle,
1749910.png,https://derpicdn.net/img/view/2018/6/4/1749910.png,0,0.997825026512146,212,0,1808,1351,1596,1351,shining armor|twilight sparkle,skyflys
1749910.png,https://derpicdn.net/img/view/2018/6/4/1749910.png,1,0.9924486875534058,1399,415,2587,1603,1188,1188,shining armor|twilight sparkle,skyflys
1752413.png,https://derpicdn.net/img/view/2018/6/8/1752413.png,1,0.9915035963058472,781,1589,1797,2605,1016,1016,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,donnie-moon
1752413.png,https://derpicdn.net/img/view/2018/6/8/1752413.png,2,0.9843851923942566,2936,1272,3814,2150,878,878,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,donnie-moon
1757538.png,https://derpicdn.net/img/view/2018/6/14/1757538.png,0,0.983975887298584,0,72,531,616,531,544,starlight glimmer|twilight sparkle,ficklepickle9421
1759520.png,https://derpicdn.net/img/view/2018/6/17/1759520.png,0,0.9370768666267396,1831,782,3033,1984,1202,1202,princess celestia|twilight sparkle,setup1337
1762298.png,https://derpicdn.net/img/view/2018/6/20/1762298.png,0,0.990228533744812,1227,0,3489,1716,2262,1716,starlight glimmer|twilight sparkle,mr.rexy
1765823.png,https://derpicdn.net/img/view/2018/6/25/1765823.png,0,0.996662437915802,287,0,499,210,212,210,applejack|rarity|trixie|twilight sparkle,
1767600.png,https://derpicdn.net/img/view/2018/6/27/1767600.png,2,0.9922468662261964,115,0,491,375,376,375,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,karzii
1767600.png,https://derpicdn.net/img/view/2018/6/27/1767600.png,3,0.9856933355331421,366,797,768,1199,402,402,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,karzii
1767603.png,https://derpicdn.net/img/view/2018/6/27/1767603.png,0,0.9986773133277892,761,627,1333,1199,572,572,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,karzii
1767603.png,https://derpicdn.net/img/view/2018/6/27/1767603.png,1,0.9981433153152466,840,0,1404,540,564,540,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,karzii
1767603.png,https://derpicdn.net/img/view/2018/6/27/1767603.png,2,0.988121211528778,708,1253,1404,1949,696,696,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,karzii
1767603.png,https://derpicdn.net/img/view/2018/6/27/1767603.png,3,0.9466999769210817,44,701,552,1209,508,508,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,karzii
1767603.png,https://derpicdn.net/img/view/2018/6/27/1767603.png,4,0.9438736438751221,0,1325,610,2009,610,684,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,karzii
1772426.png,https://derpicdn.net/img/view/2018/7/4/1772426.png,1,0.9147676229476928,55,38,467,450,412,412,fluttershy|twilight sparkle,pink-pone
1773646.png,https://derpicdn.net/img/view/2018/7/5/1773646.png,0,0.9959470629692078,3061,0,5981,2655,2920,2655,starlight glimmer|twilight sparkle,famousmari5
1786295.png,https://derpicdn.net/img/view/2018/7/21/1786295.png,0,0.99572092294693,989,738,1363,1112,374,374,spike|twilight sparkle,pencil bolt
1786295.png,https://derpicdn.net/img/view/2018/7/21/1786295.png,1,0.9940218329429626,458,122,894,558,436,436,spike|twilight sparkle,pencil bolt
1787825.png,https://derpicdn.net/img/view/2018/7/23/1787825.png,0,0.9762425422668456,3,13,407,417,404,404,sunset shimmer|twilight sparkle,php77
1787825.png,https://derpicdn.net/img/view/2018/7/23/1787825.png,1,0.9522491693496704,748,5,1194,451,446,446,sunset shimmer|twilight sparkle,php77
1788397.png,https://derpicdn.net/img/view/2018/7/24/1788397.png,0,0.9764740467071532,23,0,1201,720,1178,720,starlight glimmer|twilight sparkle,agrol
1791485.png,https://derpicdn.net/img/view/2018/7/28/1791485.png,0,0.9975904822349548,402,0,768,321,366,321,fluttershy|rainbow dash|twilight sparkle,artiks
1791485.png,https://derpicdn.net/img/view/2018/7/28/1791485.png,1,0.993867039680481,682,197,1116,631,434,434,fluttershy|rainbow dash|twilight sparkle,artiks
1791791.png,https://derpicdn.net/img/view/2018/7/28/1791791.png,0,0.9985961318016052,1318,118,2214,1014,896,896,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,erkythehero23
1795236.png,https://derpicdn.net/img/view/2018/8/1/1795236.png,0,0.9669566750526428,814,415,1136,737,322,322,spike|twilight sparkle,
1795845.png,https://derpicdn.net/img/view/2018/8/2/1795845.png,0,0.988792896270752,1336,986,2572,2222,1236,1236,rainbow dash|twilight sparkle,moon-rose-rosie
1796171.png,https://derpicdn.net/img/view/2018/8/2/1796171.png,0,0.9977545142173768,541,0,923,357,382,357,sunset shimmer|twilight sparkle,php77|sugar-loop
1797258.png,https://derpicdn.net/img/view/2018/8/3/1797258.png,0,0.9969580173492432,526,39,1436,949,910,910,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,taurson
1798984.png,https://derpicdn.net/img/view/2018/8/5/1798984.png,0,0.9911529421806335,0,0,488,527,488,527,fluttershy|twilight sparkle,waterz-colrxz
1798984.png,https://derpicdn.net/img/view/2018/8/5/1798984.png,1,0.9763740301132202,510,13,996,499,486,486,fluttershy|twilight sparkle,waterz-colrxz
1800563.png,https://derpicdn.net/img/view/2018/8/7/1800563.png,0,0.9906207323074341,15,152,651,788,636,636,starlight glimmer|sunset shimmer|twilight sparkle,chautung
1800563.png,https://derpicdn.net/img/view/2018/8/7/1800563.png,1,0.9819492697715759,1234,178,1872,816,638,638,starlight glimmer|sunset shimmer|twilight sparkle,chautung
1802563.png,https://derpicdn.net/img/view/2018/8/9/1802563.png,0,0.9994553923606871,113,209,389,485,276,276,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,envygirl95
1802563.png,https://derpicdn.net/img/view/2018/8/9/1802563.png,3,0.97175931930542,750,199,1000,449,250,250,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,envygirl95
1802563.png,https://derpicdn.net/img/view/2018/8/9/1802563.png,4,0.9500076770782472,13,104,213,304,200,200,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,envygirl95
1802918.png,https://derpicdn.net/img/view/2018/8/10/1802918.png,0,0.997913420200348,2,365,194,557,192,192,applejack|big macintosh|fluttershy|mane six|pinkie pie|rainbow dash|rarity|soarin'|twilight sparkle,malinraf1615
1802918.png,https://derpicdn.net/img/view/2018/8/10/1802918.png,2,0.9507304430007936,394,397,592,595,198,198,applejack|big macintosh|fluttershy|mane six|pinkie pie|rainbow dash|rarity|soarin'|twilight sparkle,malinraf1615
1803703.png,https://derpicdn.net/img/view/2018/8/11/1803703.png,0,0.9912448525428772,87,96,771,780,684,684,spike|twilight sparkle,artiks
1803958.png,https://derpicdn.net/img/view/2018/8/11/1803958.png,0,0.996855080127716,0,88,315,426,315,338,rainbow dash|twilight sparkle,4th
1803958.png,https://derpicdn.net/img/view/2018/8/11/1803958.png,1,0.9934863448143004,381,81,783,483,402,402,rainbow dash|twilight sparkle,4th
1809789.png,https://derpicdn.net/img/view/2018/8/18/1809789.png,0,0.9675124883651732,1087,95,1381,389,294,294,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|spike|twilight sparkle,
1813268.png,https://derpicdn.net/img/view/2018/8/22/1813268.png,0,0.9987462759017944,74,272,510,708,436,436,princess celestia|twilight sparkle,mylittlegodzilla
1813477.png,https://derpicdn.net/img/view/2018/8/22/1813477.png,1,0.9845719933509828,37,340,367,670,330,330,fluttershy|rainbow dash|twilight sparkle,check3256
1813477.png,https://derpicdn.net/img/view/2018/8/22/1813477.png,2,0.9833313226699828,375,0,685,287,310,287,fluttershy|rainbow dash|twilight sparkle,check3256
1816825.png,https://derpicdn.net/img/view/2018/8/26/1816825.png,0,0.9962959885597228,232,0,1734,1426,1502,1426,rainbow dash|twilight sparkle,fensu-san
1818354.png,https://derpicdn.net/img/view/2018/8/28/1818354.png,0,0.9294431209564208,238,18,476,256,238,238,princess celestia|twilight sparkle,shiiazu
1818398.png,https://derpicdn.net/img/view/2018/8/28/1818398.png,0,0.9701561927795408,1286,202,2814,1730,1528,1528,spike|twilight sparkle,uunicornicc
1818398.png,https://derpicdn.net/img/view/2018/8/28/1818398.png,1,0.9523392915725708,2492,585,3532,1625,1040,1040,spike|twilight sparkle,uunicornicc
1820419.png,https://derpicdn.net/img/view/2018/8/30/1820419.png,2,0.9801280498504642,362,1204,1842,2684,1480,1480,princess cadance|princess flurry heart|shining armor|spike|twilight sparkle,mundschenk85
1821794.png,https://derpicdn.net/img/view/2018/9/1/1821794.png,0,0.9995800852775574,2378,687,3294,1603,916,916,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,donnie-moon
1821794.png,https://derpicdn.net/img/view/2018/9/1/1821794.png,1,0.987947165966034,842,177,1530,865,688,688,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,donnie-moon
1821794.png,https://derpicdn.net/img/view/2018/9/1/1821794.png,2,0.9872220754623412,0,760,800,1566,800,806,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,donnie-moon
1821794.png,https://derpicdn.net/img/view/2018/9/1/1821794.png,3,0.9645751118659972,1508,0,2196,649,688,649,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,donnie-moon
18226.jpg,https://derpicdn.net/img/view/2012/6/24/18226.jpg,0,0.9290614128112792,32,0,706,567,674,567,rarity|trixie|twilight sparkle,katiramoon
1822707.png,https://derpicdn.net/img/view/2018/9/2/1822707.png,1,0.9698283672332764,329,0,599,258,270,258,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,waterz-colrxz
1822935.png,https://derpicdn.net/img/view/2018/9/2/1822935.png,0,0.9121005535125732,577,0,1203,600,626,600,rainbow dash|twilight sparkle,lielie
1827202.png,https://derpicdn.net/img/view/2018/9/7/1827202.png,0,0.9891184568405152,154,0,970,747,816,747,fluttershy|rarity|sunset shimmer|twilight sparkle,nichroniclesvsart
1827202.png,https://derpicdn.net/img/view/2018/9/7/1827202.png,1,0.9885939955711364,301,1008,723,1430,422,422,fluttershy|rarity|sunset shimmer|twilight sparkle,nichroniclesvsart
1827202.png,https://derpicdn.net/img/view/2018/9/7/1827202.png,2,0.9805562496185304,0,983,436,1423,436,440,fluttershy|rarity|sunset shimmer|twilight sparkle,nichroniclesvsart
1827202.png,https://derpicdn.net/img/view/2018/9/7/1827202.png,3,0.9717135429382324,860,924,1280,1394,420,470,fluttershy|rarity|sunset shimmer|twilight sparkle,nichroniclesvsart
1827920.png,https://derpicdn.net/img/view/2018/9/8/1827920.png,0,0.9871698021888732,0,0,3000,3139,3000,3139,pinkie pie|rainbow dash|twilight sparkle,smallhorses
1829232.png,https://derpicdn.net/img/view/2018/9/10/1829232.png,0,0.9980958700180054,515,336,1161,982,646,646,rainbow dash|twilight sparkle,neko-luvz
1832605.png,https://derpicdn.net/img/view/2018/9/14/1832605.png,0,0.998079776763916,503,174,861,532,358,358,starlight glimmer|sunset shimmer|twilight sparkle,celestialardor
1832605.png,https://derpicdn.net/img/view/2018/9/14/1832605.png,2,0.9508283734321594,761,174,1091,504,330,330,starlight glimmer|sunset shimmer|twilight sparkle,celestialardor
1832762.png,https://derpicdn.net/img/view/2018/9/14/1832762.png,0,0.9963707327842712,719,39,947,267,228,228,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,nederside
1832762.png,https://derpicdn.net/img/view/2018/9/14/1832762.png,1,0.9822985529899596,27,598,363,934,336,336,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,nederside
1832762.png,https://derpicdn.net/img/view/2018/9/14/1832762.png,2,0.9751892685890198,19,26,233,240,214,214,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,nederside
1832762.png,https://derpicdn.net/img/view/2018/9/14/1832762.png,3,0.974377989768982,886,36,1130,280,244,244,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,nederside
1834765.png,https://derpicdn.net/img/view/2018/9/17/1834765.png,0,0.980777621269226,515,0,977,394,462,394,trixie|twilight sparkle,
18405.jpg,https://derpicdn.net/img/view/2012/6/24/18405.jpg,0,0.9761283993721008,97,257,339,499,242,242,applejack|twilight sparkle,don-ko
185236.png,https://derpicdn.net/img/view/2012/12/17/185236.png,0,0.9944223761558532,126,0,3758,3055,3632,3055,princess cadance|twilight sparkle,90sigma
1852823.png,https://derpicdn.net/img/view/2018/10/10/1852823.png,0,0.939720332622528,0,0,366,377,366,377,fluttershy|twilight sparkle,
1852960.png,https://derpicdn.net/img/view/2018/10/10/1852960.png,0,0.9978658556938172,1589,75,2531,1017,942,942,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,spellboundcanvas
1852960.png,https://derpicdn.net/img/view/2018/10/10/1852960.png,1,0.985118329524994,1735,824,2661,1750,926,926,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,spellboundcanvas
1852963.png,https://derpicdn.net/img/view/2018/10/10/1852963.png,0,0.9282353520393372,1008,427,1530,872,522,445,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|spike|starlight glimmer|sunset shimmer|twilight sparkle,
1854245.png,https://derpicdn.net/img/view/2018/10/12/1854245.png,0,0.9945530295372008,1115,1113,2295,2293,1180,1180,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,xstillwatersrundeep
1854245.png,https://derpicdn.net/img/view/2018/10/12/1854245.png,1,0.9940776228904724,325,14,1015,704,690,690,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,xstillwatersrundeep
1854245.png,https://derpicdn.net/img/view/2018/10/12/1854245.png,2,0.9698407053947448,249,1006,1273,2030,1024,1024,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,xstillwatersrundeep
18582.jpg,https://derpicdn.net/img/view/2012/6/24/18582.jpg,0,0.9505571126937866,64,620,344,900,280,280,princess cadance|princess luna|twilight sparkle,johnjoseco
1859034.png,https://derpicdn.net/img/view/2018/10/17/1859034.png,0,0.9821655154228208,274,0,1060,627,786,627,rarity|sunset shimmer|twilight sparkle,nichroniclesvsart
1859727.png,https://derpicdn.net/img/view/2018/10/18/1859727.png,0,0.990065336227417,340,0,876,535,536,535,sunset shimmer|twilight sparkle,nichroniclesvsart
1865102.png,https://derpicdn.net/img/view/2018/10/24/1865102.png,0,0.9148485064506532,1085,172,1920,1012,835,840,princess celestia|sunset shimmer|twilight sparkle,
1868050.png,https://derpicdn.net/img/view/2018/10/28/1868050.png,0,0.9957486391067504,1141,585,2519,1963,1378,1378,princess cadance|princess celestia|princess flurry heart|princess luna|twilight sparkle,those kids in the corner|kids-in-the-corner
1868050.png,https://derpicdn.net/img/view/2018/10/28/1868050.png,1,0.9034534096717834,4843,702,6035,1894,1192,1192,princess cadance|princess celestia|princess flurry heart|princess luna|twilight sparkle,those kids in the corner|kids-in-the-corner
1875819.png,https://derpicdn.net/img/view/2018/11/5/1875819.png,0,0.9898015260696412,196,153,496,453,300,300,spike|twilight sparkle,sentireaeris
1875819.png,https://derpicdn.net/img/view/2018/11/5/1875819.png,1,0.9379703402519226,593,223,947,577,354,354,spike|twilight sparkle,sentireaeris
1875943.png,https://derpicdn.net/img/view/2018/11/5/1875943.png,0,0.9985603094100952,736,318,1844,1426,1108,1108,spike|twilight sparkle,sentireaeris
1875943.png,https://derpicdn.net/img/view/2018/11/5/1875943.png,1,0.9164506196975708,2097,679,3131,1713,1034,1034,spike|twilight sparkle,sentireaeris
187638.png,https://derpicdn.net/img/view/2012/12/19/187638.png,0,0.9844700694084167,37,462,459,884,422,422,trixie|twilight sparkle,adcoon
187638.png,https://derpicdn.net/img/view/2012/12/19/187638.png,1,0.9178086519241332,1422,410,1888,876,466,466,trixie|twilight sparkle,adcoon
1882537.png,https://derpicdn.net/img/view/2018/11/15/1882537.png,0,0.945514976978302,325,0,2217,1704,1892,1704,rainbow dash|twilight sparkle,radioactive nero
1883784.png,https://derpicdn.net/img/view/2018/11/16/1883784.png,0,0.9995408654212952,0,0,926,873,926,873,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,jolliapplegirl
1883784.png,https://derpicdn.net/img/view/2018/11/16/1883784.png,1,0.9974853992462158,3151,0,4077,924,926,924,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,jolliapplegirl
1883784.png,https://derpicdn.net/img/view/2018/11/16/1883784.png,2,0.9848297238349916,1877,96,2621,840,744,744,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,jolliapplegirl
1883784.png,https://derpicdn.net/img/view/2018/11/16/1883784.png,3,0.902129590511322,219,1732,1123,2636,904,904,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,jolliapplegirl
1885322.png,https://derpicdn.net/img/view/2018/11/18/1885322.png,0,0.9721558094024658,795,70,981,256,186,186,apple bloom|applejack|big macintosh|discord|fluttershy|pinkie pie|princess cadance|princess celestia|princess flurry heart|princess luna|rainbow dash|rarity|scootaloo|shining armor|sweetie belle|twilight sparkle,nivimonster
1885322.png,https://derpicdn.net/img/view/2018/11/18/1885322.png,2,0.935032069683075,572,108,774,310,202,202,apple bloom|applejack|big macintosh|discord|fluttershy|pinkie pie|princess cadance|princess celestia|princess flurry heart|princess luna|rainbow dash|rarity|scootaloo|shining armor|sweetie belle|twilight sparkle,nivimonster
1887859.png,https://derpicdn.net/img/view/2018/11/21/1887859.png,1,0.9690504670143129,40,0,894,719,854,719,princess cadance|princess celestia|princess luna|twilight sparkle,cuddlelamb
1888601.png,https://derpicdn.net/img/view/2018/11/22/1888601.png,0,0.9983028769493104,1629,142,2520,1090,891,948,sunset shimmer|twilight sparkle,rockleerocks77
1888601.png,https://derpicdn.net/img/view/2018/11/22/1888601.png,1,0.9404522180557252,501,101,1359,959,858,858,sunset shimmer|twilight sparkle,rockleerocks77
1889777.png,https://derpicdn.net/img/view/2018/11/24/1889777.png,0,0.9820635318756104,0,192,292,498,292,306,sunset shimmer|twilight sparkle,
1890845.png,https://derpicdn.net/img/view/2018/11/25/1890845.png,0,0.9984608292579652,568,562,822,816,254,254,rarity|twilight sparkle,kingkero
1894692.png,https://derpicdn.net/img/view/2018/11/30/1894692.png,2,0.9587785005569458,378,1166,830,1618,452,452,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|spike|twilight sparkle,hiyori-yamada
1894692.png,https://derpicdn.net/img/view/2018/11/30/1894692.png,3,0.9325668811798096,1059,1151,1493,1585,434,434,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|spike|twilight sparkle,hiyori-yamada
1896569.png,https://derpicdn.net/img/view/2018/12/2/1896569.png,0,0.9845870733261108,432,692,1832,2092,1400,1400,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,aleximusprime
1896569.png,https://derpicdn.net/img/view/2018/12/2/1896569.png,1,0.966121792793274,4380,908,5332,1860,952,952,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,aleximusprime
190065.png,https://derpicdn.net/img/view/2012/12/22/190065.png,0,0.9267580509185792,1394,532,1704,842,310,310,princess cadance|shining armor|spike|twilight sparkle,godzilla3092
1900867.png,https://derpicdn.net/img/view/2018/12/7/1900867.png,0,0.9818769693374634,346,300,562,516,216,216,applejack|fluttershy|pinkie pie|princess celestia|princess luna|rainbow dash|rarity|starlight glimmer|twilight sparkle,valemjj
1900867.png,https://derpicdn.net/img/view/2018/12/7/1900867.png,1,0.9803754687309264,284,73,532,321,248,248,applejack|fluttershy|pinkie pie|princess celestia|princess luna|rainbow dash|rarity|starlight glimmer|twilight sparkle,valemjj
1900867.png,https://derpicdn.net/img/view/2018/12/7/1900867.png,2,0.9774224758148192,297,496,579,778,282,282,applejack|fluttershy|pinkie pie|princess celestia|princess luna|rainbow dash|rarity|starlight glimmer|twilight sparkle,valemjj
1908018.png,https://derpicdn.net/img/view/2018/12/14/1908018.png,0,0.9826714396476746,91,226,669,804,578,578,sunset shimmer|twilight sparkle,
1913713.png,https://derpicdn.net/img/view/2018/12/20/1913713.png,1,0.9835003018379213,280,101,866,687,586,586,pinkie pie|twilight sparkle,saturdaymorningproj
1915481.png,https://derpicdn.net/img/view/2018/12/22/1915481.png,0,0.9863529801368712,662,20,1036,394,374,374,starlight glimmer|twilight sparkle,
191885.png,https://derpicdn.net/img/view/2012/12/24/191885.png,0,0.9685025215148926,16,100,370,454,354,354,rarity|twilight sparkle,ziemniax
1920474.png,https://derpicdn.net/img/view/2018/12/28/1920474.png,0,0.9619632363319396,684,31,1028,375,344,344,starlight glimmer|twilight sparkle,
1920485.png,https://derpicdn.net/img/view/2018/12/28/1920485.png,0,0.9257692098617554,160,0,514,295,354,295,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|spike|twilight sparkle,raystar-draws
19220.png,https://derpicdn.net/img/view/2012/6/24/19220.png,0,0.9093089699745178,142,171,742,771,600,600,spike|twilight sparkle,imalou
1922040.png,https://derpicdn.net/img/view/2018/12/30/1922040.png,0,0.9920043349266052,1651,1259,1999,1607,348,348,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,cckittycreative
1924984.png,https://derpicdn.net/img/view/2019/1/2/1924984.png,0,0.9997368454933168,1018,307,1710,999,692,692,rainbow dash|twilight sparkle,yarugreat
1932144.png,https://derpicdn.net/img/view/2019/1/11/1932144.png,0,0.9872939586639404,147,0,787,610,640,610,sunset shimmer|twilight sparkle,plinkie_poi
1937975.png,https://derpicdn.net/img/view/2019/1/17/1937975.png,0,0.989408791065216,0,0,460,509,460,509,fluttershy|twilight sparkle,
1941438.png,https://derpicdn.net/img/view/2019/1/22/1941438.png,1,0.9801061749458312,1666,902,2296,1532,630,630,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,whitehershey
1941438.png,https://derpicdn.net/img/view/2019/1/22/1941438.png,2,0.964035987854004,604,951,1138,1485,534,534,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,whitehershey
